Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
12875,IL,Electric Vehicle (EV) and EV Charging Station Manufacturing Tax Credits,"The Illinois Department of Commerce and Economic Opportunity's
Reimagining Electric Vehicles in Illinois Program (REV Illinois Program)
offers tax credits to eligible EV, EV component parts, and EV charging
station manufacturers. Credits are available in two tiers. Tier 1
credits are available to EV, EV component, and EV charging station
manufacturers that invest a minimum of \$20 million and create a at
least 50 new jobs within 4 years in Illinois. Tier 2 credits are
available to the following entities:

-   EV manufacturers that invest a minimum of \$1.5 billion and create
    at least 500 jobs within 5 years in Illinois;
-   EV component part manufacturers that invest a minimum of \$300
    million and create at least 150 jobs within 5 years in Illinois;
    and,
-   Manufacturers converting existing facilities to allow for EV and EV
    component production that invest a minimum of \$500 million and
    retain at least 800 full-time jobs within 5 years in Illinois.

Tax credit amounts vary and additional eligibility requirements may
apply. Tax credits increase for businesses located in priority areas,
which includes underserved communities or communities in energy
transition areas. Tier 2 applicants may also be eligible for the
following tax exemptions:

Tax Exemption Overview

Credit Expiration

Exemption from retailer occupation tax paid on building materials

5 years

Exemption from state utility tax for electricity and natural gas

10 years

Exemption on telecommunication excise tax and ICC administrative charge

10 years

Credits may be claimed beginning January 1, 2025. For more information,
see the Illinois Department of Commerce and Economic Opportunity [REV
Illinois Program](https://dceo.illinois.gov/businesshelp/rev.html)
website.

(Reference [Public Act 102-0669](http://www.ilga.gov/legislation/publicacts/default.asp) and [Senate Bill 1963, 2023](https://www.ilga.gov/default.asp))",2021-11-16 00:00:00 UTC,2023-07-06 00:00:00 UTC,false,10,State Incentives,"",2022-04-11 18:01:58 UTC,,,,"",ELEC|PHEV,TAX,"",FLEET|OTHER,https://www.ilga.gov/default.asp|http://www.ilga.gov/legislation/publicacts/default.asp|https://www.ilga.gov/default.asp,amended,2023-07-06
12877,VA,Electric Vehicle (EV) Charging Bill Credit – Rappahannock Electric Cooperative (REC),"REC offers a monthly \$7 bill credit to residential customers that
enroll in a time-of-use charging pilot program. To be eligible,
participants must schedule their EV to charge during off-peak hours.
Enrollment is limited to 200 participants and is on a first-come,
first-served basis. For more information, see the REC [EV Pilot
Program](https://myrec.coop/EVPilot) website.
",,,false,40,Utility / Private Incentives,"",2022-05-04 13:42:13 UTC,,,,"",ELEC,OTHER|TOU,"",IND,"",,
12879,MD,Maryland’s National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Maryland
Department of Transportation (MDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Maryland's NEVI planning process, see the
MDOT [Zero Emission Vehicle Infrastructure
Plan](https://evplan.mdot.maryland.gov/) website. To review Maryland's
NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,3,State Incentives,"",2022-09-14 20:20:55 UTC,,,,"",ELEC|PHEV,GNT,"",STATION|GOV,"",,
12880,AK,Alaska's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Alaska
Department of Transportation and Public Facilities (DOT&PF) to submit an
annual EV Infrastructure Deployment Plan (Plan) to the DOT and U.S.
Department of Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Alaska's NEVI planning process, see the
[Alaska Energy Authority Electric Vehicle Implementation
Plan](https://www.akenergyauthority.org/What-We-Do/Alternative-Energy-and-Energy-Efficiency-Programs/Electric-Vehicles/National-Electric-Vehicle-Infrastructure-Formula-Program)
website. To review Alaska's NEVI plan, see the Joint Office [State Plans
for EV Charging](https://driveelectric.gov/state-plans/) website.
",,,false,,State Incentives,"",2022-09-27 19:44:03 UTC,,,,"",ELEC|PHEV,GNT,"",STATION|GOV,"",,
12881,CA,California’s National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the California
Department of Transportation to submit an annual EV Infrastructure
Deployment Plan (Plan) to the DOT and U.S. Department of Energy (DOE)
[Joint Office of Energy and Transportation](https://driveelectric.gov)
(Joint Office), describing how the state intends to distribute NEVI
funds. The submitted plans must be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about California's NEVI planning process, see the
California Energy Commission
[NEVI](https://www.energy.ca.gov/programs-and-topics/programs/national-electric-vehicle-infrastructure-program-nevi#:~:text=Caltrans%20and%20the%20CEC%20have%20partnered%20to%20create,chargers%20along%20Interstates%20and%20National%20Highways%20throughout%20California.)
website. To review California's NEVI plan, see the Joint Office [State
Plans for EV Charging](https://driveelectric.gov/state-plans/) website.
",,,false,,State Incentives,"",2022-11-16 14:24:00 UTC,,,,"",ELEC|PHEV,GNT,"",STATION|GOV,"",,
12882,KY,Kentucky’s National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Kentucky
Transportation Cabinet to submit an annual EV Infrastructure Deployment
Plan (Plan) to the DOT and U.S. Department of Energy (DOE) [Joint Office
of Energy and Transportation](https://driveelectric.gov) (Joint Office),
describing how the state intends to distribute NEVI funds. The submitted
plans must be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Kentucky's NEVI planning process, see
Kentucky's [Plan](https://kyevcharging.com/) website. To review
Kentucky's NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,,State Incentives,"",2022-09-14 20:19:45 UTC,,,,"",ELEC|PHEV,GNT,"",STATION|GOV,"",,
12883,MA,Massachusetts’ National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Massachusetts
Department of Transportation (MassDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Massachusetts' NEVI planning process, see the
MassDOT [NEVI Plan](https://www.mass.gov/massdot-nevi-plan) website. To
review Massachusetts' NEVI plan, see the Joint Office [State Plans for
EV Charging](https://driveelectric.gov/state-plans/) website.
",,,false,,State Incentives,"",2022-09-14 20:40:36 UTC,,,,"",ELEC|PHEV,GNT,"",STATION|GOV,"",,
12884,MN,Minnesota’s National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Minnesota
Department of Transportation (MnDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Minnesota's NEVI planning process, see the
MnDOT [EV Infrastructure
Plan](https://talk.dot.state.mn.us/ev-infrastructure-plan) website. To
review Minnesota's NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,,State Incentives,"",2022-09-14 20:22:05 UTC,,,,"",ELEC|PHEV,GNT,"",STATION|GOV,"",,
12885,MT,Montana’s National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Montana
Department of Transportation (MDT) to submit an annual EV Infrastructure
Deployment Plan (Plan) to the DOT and U.S. Department of Energy (DOE)
[Joint Office of Energy and Transportation](https://driveelectric.gov)
(Joint Office), describing how the state intends to distribute NEVI
funds. The submitted plans must be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about MDT's collaboration with the Energy Office at
the Montana Department of Environmental Quality for the NEVI planning
process, see the Montana DEQ [Alternative Fuels &
Transportation](https://deq.mt.gov/energy/Programs/fuels) website. To
review Montana's NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,,State Incentives,"",2022-09-14 20:45:53 UTC,,,,"",ELEC|PHEV,GNT,"",STATION|GOV,"",,
12886,OR,Oregon's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Oregon
Department of Transportation (ODOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Oregon's NEVI planning process, see the ODOT
[Oregon's Five-year EV Charging Infrastructure
Roadmap](https://www.oregon.gov/odot/climate/Pages/NEVI.aspx) website.
To review Oregon's NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,,State Incentives,"",2022-09-14 20:24:39 UTC,,,,"",ELEC|PHEV,GNT,"",STATION|GOV,"",,
